no,code,name,type,gu,gujuso,x,y,room,year,old,area,resident,ave_area,area,a1,a2,a3,a4,a5,a6,a7,a8,a9
1268,53019, ,다가구,양천구,양천구 남부순환로62길 16,37.5303714,126.8294327,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1269,53010, ,다가구,도봉구,도봉구 우이천로4길 38-4,37.6337326,127.042473,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1270,53010,A동,다가구,도봉구,도봉구 시루봉로12길 4-13,37.6652685,127.0306939,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1271,53010,B동,다가구,도봉구,도봉구 시루봉로12길 4-15,37.6652685,127.0306939,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1272,53004, ,다가구,강서구,강서구 초록마을로14길 32,37.5410864,126.8487019,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1273,53010,A동,다가구,도봉구,도봉구 덕릉로59다길 47,37.6395401,127.0367739,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1274,53010,B동,다가구,도봉구,도봉구 덕릉로59다길 47,37.6395401,127.0367739,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1275,53010, ,다가구,도봉구,도봉구 덕릉로53길 30,37.6391062,127.0352599,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1276,53010, ,다가구,도봉구,도봉구 덕릉로60타길 5-3,37.6341625,127.043566,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1277,53010, ,다가구,도봉구,도봉구 시루봉로15라길 7-4,37.6686838,127.0331775,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1278,53010,101동,다가구,도봉구,도봉구 시루봉로15길 30,37.6697082,127.0293923,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1279,53010,102동,다가구,도봉구,도봉구 시루봉로15길 30,37.6697082,127.0293923,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1280,53004, ,다가구,강서구,강서구 등촌로13자길 63-11,37.5368104,126.8534123,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1281,53010, ,다가구,도봉구,도봉구 시루봉로15라길 16,37.6686838,127.0331775,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1282,53010, ,다가구,도봉구,도봉구 도당로13길 29-4,37.6659917,127.034846,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1283,53010, ,다가구,도봉구,도봉구 우이천로4길 54-7,37.6337326,127.042473,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1284,53010, ,다가구,도봉구,도봉구 우이천로4길 54-6,37.6337326,127.042473,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1285,53010, ,다가구,도봉구,도봉구 시루봉로15다길 5-3,37.667343,127.0312468,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1286,53014, ,다가구,서대문구,서대문구 명지대5길 28-10,37.5829297,126.9224938,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1287,53004,101동,다가구,강서구,강서구 강서로47마길 37-19,37.5518457,126.8319156,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1288,53004,102동,다가구,강서구,강서구 강서로47마길 37-19,37.5518457,126.8319156,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1289,53004,103동,다가구,강서구,강서구 강서로47마길 37-19,37.5518457,126.8319156,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1290,53004,104동,다가구,강서구,강서구 강서로47마길 37-19,37.5518457,126.8319156,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1291,53010,101동,다가구,도봉구,도봉구 시루봉로15길 93,37.6697082,127.0293923,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1292,53010,102동,다가구,도봉구,도봉구 시루봉로15길 93,37.6697082,127.0293923,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1293,53010, ,다가구,도봉구,도봉구 시루봉로15길 89-2,37.6697082,127.0293923,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1294,53004, ,다가구,강서구,강서구 초록마을로21길 11,37.5405635,126.8525606,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1295,53003, ,다가구,강북구,강북구 삼양로159가길 17,37.6571616,127.0124659,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1296,53008, ,다가구,금천구,금천구 독산로36길 71-1,37.4610779,126.9086584,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1297,53010,   ,다가구,도봉구,도봉구  덕릉로60길 104 ,37.6346484,127.0430588,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1298,53022, ,다가구,은평구,은평구 갈현로45길 14-10,37.6279138,126.9169114,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1299,53007, ,다가구,구로구,구로구 고척로21가길 6-1,37.5016667,126.8437628,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1300,53008, ,다가구,금천구,금천구 시흥대로88가길 5,37.4626577,126.9013837,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1301,53025, ,다가구,중랑구,중랑구 용마산로96길 49-7,37.5900362,127.0990185,13,1991-09-26,29,35,다가구,35,34.97692308,,,,,,,,,
1302,53025, ,다가구,중랑구,중랑구 용마산로100길 49-3,37.5912042,127.1014383,13,1991-09-26,29,35,다가구,35,34.97692308,,,,,,,,,
1303,53010, ,다가구,도봉구,도봉구 시루봉로 207-4,37.6579147,127.0278237,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1304,53010, ,다가구,도봉구,도봉구 시루봉로15라길 7-11,37.6686838,127.0331775,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1305,53010, ,다가구,도봉구,도봉구 도당로13바길 17,37.6689023,127.0368365,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1306,53003, ,다가구,강북구,강북구 인수봉로72길 31,37.6427278,127.013192,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1307,53003, ,다가구,강북구,강북구 인수봉로79가길 18-8,37.6440432,127.0083745,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1308,53003, ,다가구,강북구,강북구 인수봉로72길 31-7,37.6427278,127.013192,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1309,53022, ,다가구,은평구,은평구 은평터널로 182-51,37.5846647,126.8984766,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1310,53019, ,다가구,양천구,양천구 곰달래로10길 22,37.5272981,126.8371573,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1311,53019, ,다가구,양천구,양천구 월정로17길 24-20,37.5280062,126.8373795,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1312,53010, ,다가구,도봉구,도봉구 도봉로139길 80-9,37.6600045,127.0384734,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1313,53010, ,다가구,도봉구,도봉구 노해로 201-16,37.652686,127.0524448,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1314,53010, ,다가구,도봉구,도봉구 덕릉로60자길 7-5,37.6379293,127.0413975,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1315,53010, ,다가구,도봉구,도봉구 덕릉로60자길 11,37.6379293,127.0413975,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1316,53010,1동,다가구,도봉구,도봉구 덕릉로60타길 5,37.6341625,127.043566,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1317,53010,2동,다가구,도봉구,도봉구 덕릉로60타길 5,37.6341625,127.043566,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1318,53010, ,다가구,도봉구,도봉구 우이천로8길 19,37.635158,127.0399473,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1319,53010, ,다가구,도봉구,도봉구 우이천로10길 21,37.6354085,127.0393574,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1320,53010,A동,다가구,도봉구,도봉구 우이천로34길 25,37.649897,127.0236653,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1321,53010,B동,다가구,도봉구,도봉구 우이천로34길 25,37.649897,127.0236653,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1322,53022, ,다가구,은평구,은평구 역말로6길 6-15,37.6051504,126.9138966,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1323,53010, ,다가구,도봉구,도봉구 덕릉로60길 74,37.6346484,127.0430588,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1324,53010, ,다가구,도봉구,도봉구 도봉로179길 13,37.6825983,127.0450798,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1325,53010, ,다가구,도봉구,도봉구 덕릉로60자길 23,37.6379293,127.0413975,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1326,53010, ,다가구,도봉구,도봉구 덕릉로60길 49-12,37.6346484,127.0430588,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1327,53010, ,다가구,도봉구,도봉구 덕릉로60자길 21,37.6379293,127.0413975,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1328,53010,에덴하우스,다가구,도봉구,도봉구 도봉로177길 50-12 ,37.6819068,127.044393,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1329,53010, ,다가구,도봉구,도봉구 덕릉로60라길 27,37.6377114,127.039907,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1330,53009, ,다가구,노원구,노원구 공릉로62길 12,37.63647,127.07218,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1331,53009, ,다가구,노원구,노원구 공릉로62길 14,37.63647,127.07218,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1332,53009,1동,다가구,노원구,노원구 공릉로58가길 9,37.6359505,127.0728175,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1333,53009,2동,다가구,노원구,노원구 공릉로58가길 9,37.6359505,127.0728175,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1334,53009,1동,다가구,노원구,노원구 공릉로58가길 7,37.6359505,127.0728175,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1335,53009,2동,다가구,노원구,노원구 공릉로58가길 7,37.6359505,127.0728175,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1336,53014, ,다가구,서대문구,서대문구 연희로41나길 11-25,37.592438,126.9337972,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1337,53014, ,다가구,서대문구,서대문구 연희로41나길 11-29,37.592438,126.9337972,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1338,53014, ,다가구,서대문구,서대문구 연희로41나길 11-27,37.592438,126.9337972,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1339,53004, ,다가구,강서구,강서구 강서로35길 81,37.5422075,126.8342684,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1340,53004, ,다가구,강서구,강서구 곰달래로53나길 7,37.53796899,126.8558094,7,1997-12-26,23,50,다가구,50,49.86428571,,,,,,,,,
1341,53003, ,다가구,강북구,강북구 덕릉로51길 61-11,37.6364759,127.0350247,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1342,53003,A동,다가구,강북구,강북구 인수봉로8길 5,37.6226583,127.0137176,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1343,53003,B동,다가구,강북구,강북구 인수봉로8길 5,37.6226583,127.0137176,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1344,53003,C동,다가구,강북구,강북구 인수봉로8길 5,37.6226583,127.0137176,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1345,53003, ,다가구,강북구,강북구 수유로17나길 4-18,37.6373432,127.0186341,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1346,53003, ,다가구,강북구,강북구 수유로17나길 4-16,37.6373432,127.0186341,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1347,53003, ,다가구,강북구,강북구 노해로27길 83,37.6473119,127.0199208,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1348,53003,A동,다가구,강북구,강북구 덕릉로7길 20,37.6346147,127.0152114,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1349,53003,B동,다가구,강북구,강북구 덕릉로7길 20,37.6346147,127.0152114,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1350,53003, ,다가구,강북구,강북구 인수봉로28길 3-4,37.6292457,127.0137426,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1351,53003, ,다가구,강북구,강북구 인수봉로55길 27-9,37.6372742,127.0125761,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1352,53003, ,다가구,강북구,강북구 노해로33길 107-3,37.647614,127.02058,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1353,53003, ,다가구,강북구,강북구 노해로33다길 31,37.6475243,127.0201057,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1354,53003, ,다가구,강북구,강북구 노해로35길 105-8,37.647428,127.0236554,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1355,53003, ,다가구,강북구,강북구 노해로33길 88-9,37.647614,127.02058,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1356,53003, ,다가구,강북구,강북구 노해로33길 88-5,37.6464156,127.0228501,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1357,53003, ,다가구,강북구,강북구 노해로35길 19-12,37.647428,127.0236554,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1358,53007, ,다가구,구로구,구로구 개봉로11길 71-7,37.4898769,126.8543651,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1359,53007, ,다가구,구로구,구로구 개봉로17아길 41-10,37.4930673,126.8504058,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1360,53007, ,다가구,구로구,구로구 개봉로17아길 41-12,37.4930673,126.8504058,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1361,53007, ,다가구,구로구,구로구 고척로21나길 32-9,37.5029323,126.8451873,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1362,53007,A동,다가구,구로구,구로구 개봉로3가길 35,37.4846902,126.8532367,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1363,53007,B동,다가구,구로구,구로구 개봉로3가길 35,37.4846902,126.8532367,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1364,53008, ,다가구,금천구,금천구 시흥대로68길 71,37.4576244,126.9024976,8,2009-03-06,11,60,다가구,60,59.98,,,,,,,,,
1365,53009, ,다가구,노원구,노원구 초안산로2길 106-10,37.6332689,127.0586954,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1366,53010, ,다가구,도봉구,도봉구 도봉로114길 74,37.6474946,127.0359286,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1367,53010, ,다가구,도봉구,도봉구 도봉로114길 72,37.6474946,127.0359286,7,1996-12-10,24,41,만화가,41,40.86857143,,,,,,,,,
1368,53011,101동,다가구,동대문구,동대문구 답십리로64길 85-3,37.5698325,127.0658451,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1369,53011,102동,다가구,동대문구,동대문구 답십리로64길 85-3,37.5698325,127.0658451,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1370,53011,101동,다가구,동대문구,동대문구 답십리로64길 85-5,37.5692259,127.0657237,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1371,53011,102동,다가구,동대문구,동대문구 답십리로64길 85-5,37.5692259,127.0657237,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1372,53011,101동,다가구,동대문구,동대문구 답십리로66길 90-4,37.5699718,127.0674585,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1373,53011,102동,다가구,동대문구,동대문구 답십리로66길 90-4,37.5699718,127.0674585,10,1996-09-10,24,48,다가구,48,48.268,,,,,,,,,
1374,53014, ,다가구,서대문구,서대문구 증가로28안길 26-3,37.583417,126.9151236,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1375,53014, ,다가구,서대문구,서대문구 연희로41가길 18-7,37.5927107,126.9332029,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1376,53014, ,다가구,서대문구,서대문구 연희로41가길 18-14,37.5927107,126.9332029,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1377,53014,가동,다가구,서대문구,서대문구 연희로41길 61,37.5917587,126.9343906,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1378,53014,나동,다가구,서대문구,서대문구 연희로41길 61,37.5917587,126.9343906,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1379,53017, ,다가구,성북구,성북구 보국문로8다길 44,37.6076549,127.013154,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1380,53017, ,다가구,성북구,성북구 보국문로8길 83-3,37.611095,127.0125702,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1381,53017, ,다가구,성북구,성북구 보국문로8길 83-7,37.611095,127.0125702,20,2000-04-19,20,23,기업인 부부,23,22.564,,,,,,,,,
1382,53019, ,다가구,양천구,양천구 남부순환로60길 2-1,37.5311673,126.8294873,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1383,53019, ,다가구,양천구,양천구 남부순환로65길 9,37.5271976,126.8357205,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1384,53019, ,다가구,양천구,양천구 가로공원로69길 15-1,37.5372741,126.8331639,8,1993-10-14,27,32,다가구,32,32.42125,,,,,,,,,
1385,53022, ,다가구,은평구,은평구 갈현로23길 32-6,37.6178615,126.9114511,7,1994-12-13,26,47,1인 청년사업가,47,47.23142857,,,,,,,,,
1386,53025, ,다가구,중랑구,중랑구 용마산로94다길 27,37.5887181,127.1014456,13,1991-09-26,29,35,다가구,35,34.97692308,,,,,,,,,
1387,53009, ,다가구,노원구,노원구 우이천로2길 40,37.6323613,127.0426084,5,1997-10-08,23,46,다가구,46,46.452,,,,,,,,,
1388,53003, ,다가구,강북구,강북구 솔매로7다길 16,37.6263642,127.0137288,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1389,53003, ,다가구,강북구,강북구 덕릉로51가길 32,37.6368778,127.0351378,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1390,53003, ,다가구,강북구,강북구 도봉로96길 74-8,37.6394944,127.0302057,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1391,53003,101동,다가구,강북구,강북구 삼양로79길 35-20,37.6304271,127.016361,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1392,53003,102동,다가구,강북구,강북구 삼양로79길 35-14,37.6304271,127.016361,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1393,53003, ,다가구,강북구,강북구 인수봉로55길 27-5,37.6372742,127.0125761,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1394,53003, ,다가구,강북구,강북구 노해로27길 100,37.6473119,127.0199208,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1395,53003, ,다가구,강북구,강북구 노해로27길 104,37.6473119,127.0199208,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1396,53003, ,다가구,강북구,강북구 삼양로159길 26,37.6574095,127.0130415,7,1994-03-24,26,38,다가구,38,37.70428571,,,,,,,,,
1397,53007, ,다가구,구로구,구로구 개봉로11길 63-19,37.4898769,126.8543651,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1398,53007, ,다가구,구로구,구로구 오류로8나길 25,37.4908756,126.8431891,10,1996-06-15,24,40,다가구,40,39.578,,,,,,,,,
1399,53014,A동,다가구,서대문구,서대문구 증가로20길 35,37.58169,126.9186492,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1400,53014,B동,다가구,서대문구,서대문구 증가로20길 35,37.58169,126.9186492,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1401,53014,1동,다가구,서대문구,서대문구 연희로41가길 18-17,37.5927107,126.9332029,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1402,53014,2동,다가구,서대문구,서대문구 연희로41가길 18-17,37.5927107,126.9332029,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1403,53014, ,다가구,서대문구,서대문구 연희로41가길 18-16,37.5927107,126.9332029,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
1404,53014, ,다가구,서대문구,서대문구 홍은중앙로9길 26,37.6017848,126.948144,7,1997-07-09,23,51,유공자 가정,51,51.43285714,,,,,,,,,
