gov,gu,name,school,type,juso,student,class,x,y
서부,은평구,신도중학교,중학교, 공립, 서울특별시 은평구 진관1로 77-30 ,32,27,37.63263445,126.9307016
서부,은평구,서울신도초등학교,초등학교, 공립,서울특별시 은평구 진관1로 77-23 ,27.5,41,37.63279235,126.9291107
서부,은평구,서울신도초등학교병설유치원,유치원,공립,서울특별시 은평구 진관1로 77-23 ,18.7,3,37.63279235,126.9291107
북부,노원구,서울연지초등학교,초등학교, 공립,서울특별시 노원구 월계로55길 48 ,16.6,18,37.63291,127.05964
북부,노원구,이레유치원,유치원,사립,서울특별시 노원구 월계로55길 16 ,17.5,6,37.63291,127.05964
서부,은평구,서울은진초등학교,초등학교, 공립,서울특별시 은평구 진관1로 21-20 ,24.6,28,37.63301325,126.9211517
성북,강북구,화계중학교,중학교, 공립, 서울특별시 강북구 화계사길 63 ,29.5,32,37.6334435,127.0120078
북부,노원구,꿈모리유치원,유치원,사립,서울특별시 노원구 공릉로58길 23 ,17.5,2,37.6341798,127.0726332
북부,노원구,서울연촌초등학교,초등학교, 공립,서울특별시 노원구 공릉로58길 36 ,23.7,35,37.6341798,127.0726332
북부,노원구,서울연촌초등학교병설유치원,유치원,공립,서울특별시 노원구 공릉로58길 36 ,22.7,3,37.6341798,127.0726332
북부,노원구,서울한천초등학교,초등학교, 공립,서울특별시 노원구 마들로 45 ,23.2,47,37.63432,127.06006
북부,노원구,효자유치원,유치원,사립,서울특별시 노원구 마들로 111,23.3,10,37.63432,127.06006
서부,은평구,서울진관유치원,유치원,공립,서울특별시 은평구 진관2로 111-16 ,20.6,7,37.6348144,126.9310328
성북,강북구,동명유치원,유치원,사립,서울특별시 강북구 오패산로 130 ,22.3,3,37.6350297,127.0283557
서울시,은평구,은평메디텍고등학교,고등학교, 특성화고(직업), 서울특별시 은평구 진관2로 57-57 ,24.8,26,37.6355375,126.9291952
성북,강북구,화계유치원,유치원,사립,서울특별시 강북구 덕릉로 45 ,10.7,6,37.6360837,127.0352822
성북,강북구,수송중학교,중학교, 공립, 서울특별시 강북구 한천로122길 21 ,32,23,37.6363862,127.0344018
북부,도봉구,서울신창초등학교,초등학교, 공립,서울특별시 도봉구 덕릉로60길 93 ,21.6,19,37.63643,127.0412163
북부,도봉구,서울신창초등학교병설유치원,유치원,공립,서울특별시 도봉구 덕릉로60길 93 ,18.5,4,37.63643,127.0412163
서울시,노원구,대진고등학교,고등학교, 일반고, 서울특별시 노원구 공릉로62가길 47 ,36.1,45,37.6369804,127.074301
성북,강북구,서울수송초등학교,초등학교, 공립,서울특별시 강북구 한천로124길 14 ,24.8,45,37.637639,127.032948
북부,노원구,중평중학교,중학교, 공립, 서울특별시 노원구 동일로203길 87 ,34.2,37,37.63769,127.06328
서울시,노원구,서울아이티고등학교,고등학교, 특성화고(직업), 서울특별시 노원구 섬밭로 299 ,24.7,30,37.63805,127.0646
북부,노원구,서울용원초등학교,초등학교, 공립,서울특별시 노원구 섬밭로 144 ,23.9,36,37.63805,127.0646
북부,노원구,서울중원초등학교,초등학교, 공립,서울특별시 노원구 섬밭로 316 ,24.6,30,37.63805,127.0646
북부,노원구,서울중평초등학교,초등학교, 공립,서울특별시 노원구 섬밭로 241 ,28.1,60,37.63805,127.0646
서부,은평구,선덕유치원,유치원,사립,서울특별시 은평구 백련산로 121 ,23.3,4,37.63805,127.0646
북부,노원구,선덕유치원,유치원,사립,서울특별시 노원구 섬밭로 190 ,22.6,5,37.63805,127.0646
북부,노원구,연세유치원,유치원,사립,서울특별시 노원구 섬밭로 265 ,11.7,6,37.63805,127.0646
강동송파,강동구,연세유치원,유치원,사립,서울특별시 강동구 올림픽로98가길 38 ,26,2,37.63805,127.0646
북부,노원구,예진유치원,유치원,사립,서울특별시 노원구 섬밭로 123 ,21.7,6,37.63805,127.0646
북부,노원구,동은유치원,유치원,사립,서울특별시 노원구 동일로207길 23 ,24.8,4,37.6384439,127.0609387
북부,노원구,학여울유치원,유치원,사립,서울특별시 노원구 동일로207길 186 ,32,5,37.6384439,127.0609387
성북,강북구,서울우이초등학교,초등학교, 공립,서울특별시 강북구 삼양로99길 36 ,24.7,57,37.6389763,127.0163811
북부,노원구,서울용동초등학교,초등학교, 공립,서울특별시 노원구 한글비석로1길 81-11 ,21.7,29,37.6394482,127.0705104
서울시,노원구,경기기계공업고등학교,고등학교, 특성화고(직업), 서울특별시 노원구 공릉로 264 ,23.4,54,37.6405461,127.0688312
북부,노원구,꽃동산유치원,유치원,사립,서울특별시 노원구 공릉로 257 ,9.3,4,37.6405461,127.0688312
서울시,노원구,대진여자고등학교,고등학교, 일반고, 서울특별시 노원구 공릉로 438 ,37.7,49,37.6405461,127.0688312
서울시,노원구,동산정보산업고등학교,고등학교, 특성화고(직업), 서울특별시 노원구 공릉로 257 ,29,52,37.6405461,127.0688312
북부,노원구,중원중학교,중학교, 공립, 서울특별시 노원구 공릉로 420 ,30.6,33,37.6405461,127.0688312
북부,노원구,한천중학교,중학교, 공립, 서울특별시 노원구 공릉로 265 ,31.6,35,37.6405461,127.0688312
북부,노원구,성실유치원,유치원,사립,서울특별시 노원구 한글비석로1길 28 ,19.3,7,37.6408474,127.017533
성북,강북구,성실유치원,유치원,사립,서울특별시 강북구 삼각산로 143-1 ,28,5,37.6408474,127.017533
성북,강북구,성체유치원,유치원,사립,서울특별시 강북구 삼각산로 161 ,29.2,6,37.6408474,127.017533
서울시,은평구,하나고등학교,고등학교, 자율고, 서울특별시 은평구 연서로 535 ,25.8,30,37.6413738,126.9369373
북부,도봉구,서울신화초등학교,초등학교, 공립,서울특별시 도봉구 우이천로 120 ,22,31,37.64214,127.03263
북부,도봉구,서울쌍문초등학교,초등학교, 공립,서울특별시 도봉구 우이천로 360 서울쌍문초등학교 ,22.5,40,37.64214,127.03263
북부,노원구,초안유치원,유치원,사립,서울특별시 노원구 우이천로   102,20,6,37.64214,127.03263
서울시,도봉구,효문고등학교,고등학교, 일반고, 서울특별시 도봉구 우이천로 432 ,26.5,28,37.64214,127.03263
북부,도봉구,효문중학교,중학교, 공립, 서울특별시 도봉구 우이천로 432 ,33.8,23,37.64214,127.03263
서울시,노원구,혜성여자고등학교,고등학교, 일반고, 서울특별시 노원구 노원로16길 2 ,33.3,42,37.6422144,127.0744692
북부,도봉구,한별유치원,유치원,사립,서울특별시 도봉구 덕릉로59아길 17 ,25,4,37.6422638,127.0387387
동작관악,관악구,한별유치원,유치원,사립,서울특별시 관악구 남부순환로144길 65 ,28.6,5,37.6422638,127.0387387
서울시,노원구,불암고등학교,고등학교, 일반고, 서울특별시 노원구 중계로 155 ,33.6,45,37.64249,127.08331
북부,노원구,서울불암초등학교,초등학교, 공립,서울특별시 노원구 중계로 178 ,26.1,43,37.64249,127.08331
북부,노원구,서울을지초등학교,초등학교, 공립,서울특별시 노원구 중계로 239 ,28,57,37.64249,127.08331
북부,노원구,청암유치원,유치원,사립,서울특별시 노원구 중계로 244 ,29,2,37.64249,127.08331
서부,은평구,서울은빛초등학교,초등학교, 공립,서울특별시 은평구 진관3로 73-17 ,27.1,49,37.64250575,126.9191303
북부,도봉구,신창유치원,유치원,사립,서울특별시 도봉구 덕릉로  272,10,3,37.642508,127.0417172
서부,은평구,서울은빛유치원,유치원,공립,서울특별시 은평구 진관3로 73-11 ,20.3,7,37.64284795,126.9202946
북부,노원구,삼육대학교부속유치원,유치원,사립,서울특별시 노원구 화랑로 815 ,19.9,9,37.64304345,127.1026865
북부,노원구,태강삼육초등학교,초등학교, 사립,서울특별시 노원구 화랑로 815 ,31.9,61,37.64304345,127.1026865
서울시,노원구,한국삼육고등학교,고등학교, 일반고, 서울특별시 노원구 화랑로 815 ,34.5,25,37.64304345,127.1026865
서울시,은평구,진관고등학교,고등학교, 일반고, 서울특별시 은평구 진관4로 26 ,30.3,40,37.6432684,126.924422
성북,강북구,신극동유치원,유치원,사립,서울시 강북구 인수봉로72가길4 ,30,3,37.643537,127.0128995
성북,강북구,강북중학교,중학교, 공립, 서울특별시 강북구 한천로150길 67 ,29.6,29,37.64377,127.02516
서부,은평구,진관중학교,중학교, 공립, 서울특별시 은평구 진관4로 36 ,32.7,33,37.6438289,126.9257027
북부,노원구,고운유치원,유치원,사립,서울특별시 노원구 동일로208길 34 ,23.3,8,37.6439256,127.065991
서부,은평구,숲유치원,유치원,사립,서울특별시 은평구 진관4로 18-21 ,18.2,13,37.64426,126.9274668
성북,강북구,인수중학교,중학교, 공립, 서울특별시 강북구 인수봉로75길 10 ,30.4,25,37.6442732,127.0070968
서부,은평구,동북유치원,유치원,사립,서울특별시 은평구 진관4로 31,22.6,9,37.6443474,126.9248333
북부,노원구,불암중학교,중학교, 공립, 서울특별시 노원구 한글비석로5길 45 ,35.8,36,37.6444861,127.0756426
북부,노원구,상원유치원,유치원,사립,서울특별시 노원구 노원로19길 33 ,8.5,11,37.64459,127.06833
서울시,도봉구,서울외국어고등학교,고등학교, 특수목적고, 서울특별시 도봉구 덕릉로66길 22 ,28.8,30,37.6445985,127.0522219
서울시,노원구,서라벌고등학교,고등학교, 일반고, 서울특별시 노원구 한글비석로5길 18 ,39.3,55,37.64488545,127.0756115
북부,노원구,서울청계초등학교,초등학교, 공립,서울특별시 노원구 공릉로 431 ,22.4,26,37.6449677,127.0658801
북부,도봉구,서울창림초등학교,초등학교, 공립,서울특별시 도봉구 덕릉로63길 46 ,24.9,46,37.64519,127.04016
서부,은평구,서울진관초등학교,초등학교, 공립,서울특별시 은평구 진관4로 78-16 ,26.6,40,37.6452499,126.9290739
강동송파,송파구,상아유치원,유치원,사립,서울특별시 송파구 백제고분로32길 15 ,25.5,4,37.6458396,127.0186372
강서,양천구,상아유치원,유치원,사립,서울특별시 양천구 지양로5길 2  ,21,1,37.6458396,127.0186372
동작관악,동작구,상아유치원,유치원,사립,서울특별시 동작구 양녕로26길 15 ,17,2,37.6458396,127.0186372
성북,강북구,상아유치원,유치원,사립,서울특별시 강북구 한천로 132  ,14,3,37.6458396,127.0186372
서울시,도봉구,누원고등학교,고등학교, 일반고, 서울특별시 도봉구 마들로 849 ,28.8,30,37.64726,127.05458
북부,도봉구,도봉중학교,중학교, 공립, 서울특별시 도봉구 마들로 671 ,30,27,37.64726,127.05458
북부,도봉구,서울누원초등학교,초등학교, 공립,서울특별시 도봉구 마들로 859-44 ,23.9,43,37.64726,127.05458
서울시,도봉구,서울문화고등학교,고등학교, 특성화고(직업), 서울특별시 도봉구 마들로 598 ,23.1,33,37.64726,127.05458
북부,노원구,서울수암초등학교,초등학교, 공립,서울특별시 노원구 중계로12길 9 ,21.8,35,37.6472799,127.0817751
북부,노원구,서울수암초등학교병설유치원,유치원,공립,서울특별시 노원구 중계로12길 9 ,23.3,3,37.6472799,127.0817751
북부,노원구,노원중학교,중학교, 공립, 서울특별시 노원구 동일로213길 26 ,28.8,29,37.64834,127.05933
북부,노원구,서울당현초등학교,초등학교, 공립,서울특별시 노원구 동일로213길 52 ,21.6,40,37.64834,127.05933
북부,도봉구,꿈밭유치원,유치원,사립,서울특별시 도봉구 해등로 264 ,22.3,6,37.64872,127.04295
강동송파,송파구,꿈밭유치원,유치원,사립,서울특별시 송파구 올림픽로4길 32 ,27.5,2,37.64872,127.04295
북부,도봉구,다솜유치원,유치원,사립,서울특별시 도봉구 해등로 169 ,27,7,37.64872,127.04295
강서,양천구,다솜유치원,유치원,사립,서울특별시 양천구 월정로9길 23-4 ,17.4,9,37.64872,127.04295
북부,도봉구,보나유치원,유치원,사립,서울특별시 도봉구 해등로 307 ,32,4,37.64872,127.04295
북부,도봉구,서울창원초등학교,초등학교, 공립,서울특별시 도봉구 해등로 103 ,22,28,37.64872,127.04295
북부,도봉구,서울창일초등학교,초등학교, 공립,서울특별시 도봉구 노해로66길 84 ,25.7,40,37.64872,127.04773
북부,도봉구,선희유치원,유치원,사립,서울특별시 도봉구 해등로 241 ,20.7,3,37.64872,127.04295
북부,도봉구,솔샘유치원,유치원,사립,서울특별시 도봉구 해등로 111 ,10.7,6,37.64872,127.04295
성북,강북구,솔샘유치원,유치원,사립,서울특별시 강북구 솔샘로 159  ,23.6,13,37.64872,127.04295
북부,도봉구,창일중학교,중학교, 공립, 서울특별시 도봉구 노해로66길 60 ,33.2,34,37.64872,127.04773
북부,도봉구,예랑유치원,유치원,사립,서울특별시 도봉구 해등로4길 9 ,8.8,6,37.6488403,127.0449286
북부,도봉구,신도봉중학교,중학교, 공립, 서울특별시 도봉구 도봉로115길 16 ,30.6,27,37.6489238,127.0330161
서울시,도봉구,창동고등학교,고등학교, 일반고, 서울특별시 도봉구 노해로62길 7 ,33.3,44,37.64893,127.03798
북부,도봉구,창북중학교,중학교, 공립, 서울특별시 도봉구 노해로62길 33 ,32.2,30,37.64893,127.03798
북부,도봉구,노곡중학교,중학교, 공립, 서울특별시 도봉구 노해로70길 95 ,28.6,21,37.64907,127.05222
북부,도봉구,서울월천초등학교,초등학교, 공립,서울특별시 도봉구 노해로70길 96 ,21.6,27,37.64907,127.05222
북부,도봉구,서울숭미초등학교,초등학교, 공립,서울특별시 도봉구 노해로 179 ,23.6,43,37.6499304,127.0279879
북부,노원구,원암유치원,유치원,사립,서울특별시 노원구 중계로14라길 48 ,27.9,13,37.65002,127.0848783
북부,노원구,성희유치원,유치원,사립,서울특별시 노원구 동일로215길 48 ,29.6,5,37.6508187,127.0586197
북부,도봉구,현대유치원,유치원,사립,서울특별시 도봉구 삼양로 574-38 ,14.5,2,37.6508967,127.0138397
강동송파,송파구,현대유치원,유치원,사립,서울특별시 송파구 올림픽로 525 ,21.8,4,37.6508967,127.0138397
동작관악,관악구,현대유치원,유치원,사립,서울특별시 관악구 관악로40길 55 ,25.2,6,37.6508967,127.0138397
서울시,노원구,영신간호비즈니스고등학교,고등학교, 특성화고(직업), 서울특별시 노원구 중계로16나길 13 ,24.4,27,37.6514782,127.082039
서울시,노원구,영신여자고등학교,고등학교, 일반고, 서울특별시 노원구 중계로16나길 13 ,31.1,49,37.6514782,127.082039
서부,은평구,햇살유치원,유치원,사립,서울특별시 은평구 증산로21길 22 ,21.3,4,37.6515076,127.0255781
북부,도봉구,햇살유치원,유치원,사립,서울특별시 도봉구 우이천로32길 38 ,15,5,37.6515076,127.0255781
서울시,노원구,상계고등학교,고등학교, 일반고, 서울특별시 노원구 노해로 432 ,33.5,43,37.6515577,127.0477073
북부,도봉구,덕성여자대학교부속유치원,유치원,사립,서울특별시 도봉구 삼양로144길 33 ,23.4,5,37.6515724,127.0140357
북부,노원구,효천유치원,유치원,사립,서울특별시 노원구 중계로18길 14 ,26.8,4,37.65185,127.0780688
서울시,도봉구,정의여자고등학교,고등학교, 일반고, 서울특별시 도봉구 노해로49길 69 ,35.7,46,37.6518966,127.0298023
북부,도봉구,정의여자중학교,중학교, 사립, 서울특별시 도봉구 노해로49길 69 ,29.4,23,37.6518966,127.0298023
북부,도봉구,정의유치원,유치원,사립,서울특별시 도봉구 노해로49길 69 ,13.1,7,37.6518966,127.0298023
